,datadate,sentiment
2386,20090630,0.0
2387,20090701,0.0
2388,20090702,0.0
2389,20090706,0.0
2390,20090707,0.0
2391,20090708,0.0
2392,20090709,0.0
2393,20090710,0.0
2394,20090713,0.0
2395,20090714,0.0
2396,20090715,0.0
2397,20090716,0.0
2398,20090717,0.0
2399,20090720,0.0
2400,20090721,0.0
2401,20090722,0.0
2402,20090723,0.0
2403,20090724,0.0
2404,20090727,0.0
2405,20090728,0.0
2406,20090729,0.0
2407,20090730,0.0
2408,20090731,0.0
2409,20090803,0.0
2410,20090804,0.0
2411,20090805,0.0
2412,20090806,0.0
2413,20090807,0.0
2414,20090810,0.0
2415,20090811,0.0
2416,20090812,0.0
2417,20090813,0.0
2418,20090814,0.0
2419,20090817,0.0
2420,20090818,0.0
2421,20090819,0.0
2422,20090820,0.0
2423,20090821,0.0
2424,20090824,0.0
2425,20090825,0.0
2426,20090826,0.0
2427,20090827,0.0
2428,20090828,0.0
2429,20090831,0.0
2430,20090901,0.0
2431,20090902,0.0
2432,20090903,0.0
2433,20090904,0.0
2434,20090908,0.0
2435,20090909,0.0
2436,20090910,0.0
2437,20090911,0.0
2438,20090914,0.0
2439,20090915,0.0
2440,20090916,0.0
2441,20090917,0.0
2442,20090918,0.0
2443,20090921,0.0
2444,20090922,0.0
2445,20090923,0.0
2446,20090924,0.0
2447,20090925,0.0
2448,20090928,0.0
2449,20090929,0.0
2450,20090930,0.0
2451,20091001,0.0
2452,20091002,0.0
2453,20091005,0.0
2454,20091006,0.0
2455,20091007,0.0
2456,20091008,0.0
2457,20091009,0.0
2458,20091012,0.0
2459,20091013,0.0
2460,20091014,0.0
2461,20091015,0.0
2462,20091016,0.0
2463,20091019,0.0
2464,20091020,0.0
2465,20091021,0.0
2466,20091022,0.0
2467,20091023,0.0
2468,20091026,0.0
2469,20091027,0.0
2470,20091028,0.0
2471,20091029,0.0
2472,20091030,0.0
2473,20091102,0.0
2474,20091103,0.0
2475,20091104,0.0
2476,20091105,0.0
2477,20091106,0.0
2478,20091109,0.0
2479,20091110,0.0
2480,20091111,0.0
2481,20091112,0.0
2482,20091113,0.0
2483,20091116,0.0
2484,20091117,0.0
2485,20091118,0.0
2486,20091119,0.0
2487,20091120,0.0
2488,20091123,0.0
2489,20091124,0.0
2490,20091125,0.0
2491,20091127,0.0
2492,20091130,0.0
2493,20091201,0.0
2494,20091202,0.0
2495,20091203,0.0
2496,20091204,0.0
2497,20091207,0.0
2498,20091208,0.0
2499,20091209,0.0
2500,20091210,0.0
2501,20091211,0.0
2502,20091214,0.0
2503,20091215,0.0
2504,20091216,0.0
2505,20091217,0.0
2506,20091218,0.0
2507,20091221,0.0
2508,20091222,0.0
2509,20091223,0.0
2510,20091224,0.0
2511,20091228,0.0
2512,20091229,0.0
2513,20091230,0.0
2514,20091231,0.0
2515,20100104,0.0
2516,20100105,0.0
2517,20100106,0.0
2518,20100107,0.0
2519,20100108,0.0
2520,20100111,0.0
2521,20100112,0.0
2522,20100113,0.0
2523,20100114,0.0
2524,20100115,0.0
2525,20100119,0.0
2526,20100120,0.0
2527,20100121,0.0
2528,20100122,0.0
2529,20100125,0.0
2530,20100126,0.0
2531,20100127,0.0
2532,20100128,0.0
2533,20100129,0.0
2534,20100201,0.0
2535,20100202,0.0
2536,20100203,0.0
2537,20100204,0.0
2538,20100205,0.0
2539,20100208,0.0
2540,20100209,0.0
2541,20100210,0.0
2542,20100211,0.0
2543,20100212,0.0
2544,20100216,0.0
2545,20100217,0.0
2546,20100218,0.0
2547,20100219,0.0
2548,20100222,0.0
2549,20100223,0.0
2550,20100224,0.0
2551,20100225,0.0
2552,20100226,0.0
2553,20100301,0.0
2554,20100302,0.0
2555,20100303,0.0
2556,20100304,0.0
2557,20100305,0.0
2558,20100308,0.0
2559,20100309,0.0
2560,20100310,0.0
2561,20100311,0.0
2562,20100312,0.0
2563,20100315,0.0
2564,20100316,0.0
2565,20100317,0.0
2566,20100318,0.0
2567,20100319,0.0
2568,20100322,0.0
2569,20100323,0.0
2570,20100324,0.0
2571,20100325,0.0
2572,20100326,0.0
2573,20100329,0.0
2574,20100330,0.0
2575,20100331,0.0
2576,20100401,0.0
2577,20100405,0.0
2578,20100406,0.0
2579,20100407,0.0
2580,20100408,0.0
2581,20100409,0.0
2582,20100412,0.0
2583,20100413,0.0
2584,20100414,0.0
2585,20100415,0.0
2586,20100416,0.0
2587,20100419,0.0
2588,20100420,0.0
2589,20100421,0.0
2590,20100422,0.0
2591,20100423,0.0
2592,20100426,0.0
2593,20100427,0.0
2594,20100428,0.0
2595,20100429,0.0
2596,20100430,0.0
2597,20100503,0.0
2598,20100504,0.0
2599,20100505,0.0
2600,20100506,0.0
2601,20100507,0.0
2602,20100510,0.0
2603,20100511,0.0
2604,20100512,0.0
2605,20100513,0.0
2606,20100514,0.0
2607,20100517,0.0
2608,20100518,0.0
2609,20100519,0.0
2610,20100520,0.0
2611,20100521,0.0
2612,20100524,0.0
2613,20100525,0.0
2614,20100526,0.0
2615,20100527,0.0
2616,20100528,0.0
2617,20100601,0.0
2618,20100602,0.0
2619,20100603,0.0
2620,20100604,0.0
2621,20100607,0.0
2622,20100608,0.0
2623,20100609,0.0
2624,20100610,0.0
2625,20100611,0.0
2626,20100614,0.0
2627,20100615,0.0
2628,20100616,0.0
2629,20100617,0.0
2630,20100618,0.0
2631,20100621,0.0
2632,20100622,0.0
2633,20100623,0.0
2634,20100624,0.0
2635,20100625,0.0
2636,20100628,0.0
2637,20100629,0.0
2638,20100630,0.0
2639,20100701,0.0
2640,20100702,0.0
2641,20100706,0.0
2642,20100707,0.0
2643,20100708,0.0
2644,20100709,0.0
2645,20100712,0.0
2646,20100713,0.0
2647,20100714,0.0
2648,20100715,0.0
2649,20100716,0.0
2650,20100719,0.0
2651,20100720,0.0
2652,20100721,0.0
2653,20100722,0.0
2654,20100723,0.0
2655,20100726,0.0
2656,20100727,0.0
2657,20100728,0.0
2658,20100729,0.0
2659,20100730,0.0
2660,20100802,0.0
2661,20100803,0.0
2662,20100804,0.0
2663,20100805,0.0
2664,20100806,0.0
2665,20100809,0.0
2666,20100810,0.0
2667,20100811,0.0
2668,20100812,0.0
2669,20100813,0.0
2670,20100816,0.0
2671,20100817,0.0
2672,20100818,0.0
2673,20100819,0.0
2674,20100820,0.0
2675,20100823,0.0
2676,20100824,0.0
2677,20100825,0.0
2678,20100826,0.0
2679,20100827,0.0
2680,20100830,0.0
2681,20100831,0.0
2682,20100901,0.0
2683,20100902,0.0
2684,20100903,0.0
2685,20100907,0.0
2686,20100908,0.0
2687,20100909,0.0
2688,20100910,0.0
2689,20100913,0.0
2690,20100914,0.0
2691,20100915,0.0
2692,20100916,0.0
2693,20100917,0.0
2694,20100920,0.0
2695,20100921,0.0
2696,20100922,0.0
2697,20100923,0.0
2698,20100924,0.0
2699,20100927,0.0
2700,20100928,0.0
2701,20100929,0.0
2702,20100930,0.0
2703,20101001,0.0
2704,20101004,0.0
2705,20101005,0.0
2706,20101006,0.0
2707,20101007,0.0
2708,20101008,0.0
2709,20101011,0.0
2710,20101012,0.0
2711,20101013,0.0
2712,20101014,0.0
2713,20101015,0.0
2714,20101018,0.0
2715,20101019,0.0
2716,20101020,0.0
2717,20101021,0.0
2718,20101022,0.0
2719,20101025,0.0
2720,20101026,0.0
2721,20101027,0.0
2722,20101028,0.0
2723,20101029,0.0
2724,20101101,0.0
2725,20101102,0.0
2726,20101103,0.0
2727,20101104,0.0
2728,20101105,0.0
2729,20101108,0.0
2730,20101109,0.0
2731,20101110,0.0
2732,20101111,0.0
2733,20101112,0.0
2734,20101115,0.0
2735,20101116,0.0
2736,20101117,0.0
2737,20101118,0.0
2738,20101119,0.0
2739,20101122,0.0
2740,20101123,0.0
2741,20101124,0.0
2742,20101126,0.0
2743,20101129,0.0
2744,20101130,0.0
2745,20101201,0.0
2746,20101202,0.0
2747,20101203,0.0
2748,20101206,0.0
2749,20101207,0.0
2750,20101208,0.0
2751,20101209,0.0
2752,20101210,0.0
2753,20101213,0.0
2754,20101214,0.0
2755,20101215,0.0
2756,20101216,0.0
2757,20101217,0.0
2758,20101220,0.0
2759,20101221,0.0
2760,20101222,0.0
2761,20101223,0.0
2762,20101227,0.0
2763,20101228,0.0
2764,20101229,0.0
2765,20101230,0.0
2766,20101231,0.0
2767,20110103,0.0
2768,20110104,0.0
2769,20110105,0.0
2770,20110106,0.0
2771,20110107,0.0
2772,20110110,0.0
2773,20110111,0.0
2774,20110112,0.0
2775,20110113,0.0
2776,20110114,0.0
2777,20110118,0.0
2778,20110119,0.0
2779,20110120,0.0
2780,20110121,0.0
2781,20110124,0.0
2782,20110125,0.0
2783,20110126,0.0
2784,20110127,0.0
2785,20110128,0.0
2786,20110131,0.0
2787,20110201,0.0
2788,20110202,0.0
2789,20110203,0.0
2790,20110204,0.0
2791,20110207,0.0
2792,20110208,0.0
2793,20110209,0.0
2794,20110210,0.0
2795,20110211,0.0
2796,20110214,0.0
2797,20110215,0.0
2798,20110216,0.0
2799,20110217,0.0
2800,20110218,0.0
2801,20110222,0.0
2802,20110223,0.0
2803,20110224,0.0
2804,20110225,0.0
2805,20110228,0.0
2806,20110301,0.0
2807,20110302,0.0
2808,20110303,0.0
2809,20110304,0.0
2810,20110307,0.0
2811,20110308,0.0
2812,20110309,0.0
2813,20110310,0.0
2814,20110311,0.0
2815,20110314,0.0
2816,20110315,0.0
2817,20110316,0.0
2818,20110317,0.0
2819,20110318,0.0
2820,20110321,0.0
2821,20110322,0.0
2822,20110323,0.0
2823,20110324,0.0
2824,20110325,0.0
2825,20110328,0.0
2826,20110329,0.0
2827,20110330,0.0
2828,20110331,0.0
2829,20110401,0.0
2830,20110404,0.0
2831,20110405,0.0
2832,20110406,0.0
2833,20110407,0.0
2834,20110408,0.0
2835,20110411,0.0
2836,20110412,0.0
2837,20110413,0.0
2838,20110414,0.0
2839,20110415,0.0
2840,20110418,0.0
2841,20110419,0.0
2842,20110420,0.0
2843,20110421,0.0
2844,20110425,0.0
2845,20110426,0.0
2846,20110427,0.0
2847,20110428,0.0
2848,20110429,0.0
2849,20110502,0.0
2850,20110503,0.0
2851,20110504,0.0
2852,20110505,0.0
2853,20110506,0.0
2854,20110509,0.0
2855,20110510,0.0
2856,20110511,0.0
2857,20110512,0.0
2858,20110513,0.0
2859,20110516,0.0
2860,20110517,0.0
2861,20110518,0.0
2862,20110519,0.0
2863,20110520,0.0
2864,20110523,0.0
2865,20110524,0.0
2866,20110525,0.0
2867,20110526,0.0
2868,20110527,0.0
2869,20110531,0.0
2870,20110601,0.0
2871,20110602,0.0
2872,20110603,0.0
2873,20110606,0.0
2874,20110607,0.0
2875,20110608,0.0
2876,20110609,0.0
2877,20110610,0.0
2878,20110613,0.0
2879,20110614,0.0
2880,20110615,0.0
2881,20110616,0.0
2882,20110617,0.0
2883,20110620,0.0
2884,20110621,0.0
2885,20110622,0.0
2886,20110623,0.0
2887,20110624,0.0
2888,20110627,0.0
2889,20110628,0.0
2890,20110629,0.0
2891,20110630,0.0
2892,20110701,0.0
2893,20110705,0.0
2894,20110706,0.0
2895,20110707,0.0
2896,20110708,0.0
2897,20110711,0.0
2898,20110712,0.0
2899,20110713,0.0
2900,20110714,0.0
2901,20110715,0.0
2902,20110718,0.0
2903,20110719,0.0
2904,20110720,0.0
2905,20110721,0.0
2906,20110722,0.0
2907,20110725,0.0
2908,20110726,0.0
2909,20110727,0.0
2910,20110728,0.0
2911,20110729,0.0
2912,20110801,0.0
2913,20110802,0.0
2914,20110803,0.0
2915,20110804,0.0
2916,20110805,0.0
2917,20110808,0.0
2918,20110809,0.0
2919,20110810,0.0
2920,20110811,0.0
2921,20110812,0.0
2922,20110815,0.0
2923,20110816,0.0
2924,20110817,0.0
2925,20110818,0.0
2926,20110819,0.0
2927,20110822,0.0
2928,20110823,0.0
2929,20110824,0.0
2930,20110825,0.0
2931,20110826,0.0
2932,20110829,0.0
2933,20110830,0.0
2934,20110831,0.0
2935,20110901,0.0
2936,20110902,0.0
2937,20110906,0.0
2938,20110907,0.0
2939,20110908,0.0
2940,20110909,0.0
2941,20110912,0.0
2942,20110913,0.0
2943,20110914,0.0
2944,20110915,0.0
2945,20110916,0.0
2946,20110919,0.0
2947,20110920,0.0
2948,20110921,0.0
2949,20110922,0.0
2950,20110923,0.0
2951,20110926,0.0
2952,20110927,0.0
2953,20110928,0.0
2954,20110929,0.0
2955,20110930,0.0
2956,20111003,0.0
2957,20111004,0.0
2958,20111005,0.0
2959,20111006,0.0
2960,20111007,0.0
2961,20111010,0.0
2962,20111011,0.0
2963,20111012,0.0
2964,20111013,0.0
2965,20111014,0.0
2966,20111017,0.0
2967,20111018,0.0
2968,20111019,0.0
2969,20111020,0.0
2970,20111021,0.0
2971,20111024,0.0
2972,20111025,0.0
2973,20111026,0.0
2974,20111027,0.0
2975,20111028,0.0
2976,20111031,0.0
2977,20111101,0.0
2978,20111102,0.0
2979,20111103,0.0
2980,20111104,0.0
2981,20111107,0.0
2982,20111108,0.0
2983,20111109,0.0
2984,20111110,0.0
2985,20111111,0.0
2986,20111114,0.0
2987,20111115,0.0
2988,20111116,0.0
2989,20111117,0.0
2990,20111118,0.0
2991,20111121,0.0
2992,20111122,0.0
2993,20111123,0.0
2994,20111125,0.0
2995,20111128,0.0
2996,20111129,0.0
2997,20111130,0.0
2998,20111201,0.0
2999,20111202,0.0
3000,20111205,0.0
3001,20111206,0.0
3002,20111207,0.0
3003,20111208,0.0
3004,20111209,0.0
3005,20111212,0.0
3006,20111213,0.0
3007,20111214,0.0
3008,20111215,0.0
3009,20111216,0.0
3010,20111219,0.0
3011,20111220,0.0
3012,20111221,0.0
3013,20111222,0.0
3014,20111223,0.0
3015,20111227,0.0
3016,20111228,0.0
3017,20111229,0.0
3018,20111230,0.0
3019,20120103,0.0
3020,20120104,0.0
3021,20120105,0.0
3022,20120106,0.0
3023,20120109,0.0
3024,20120110,0.0
3025,20120111,0.0
3026,20120112,0.0
3027,20120113,0.0
3028,20120117,0.0
3029,20120118,0.0
3030,20120119,0.0
3031,20120120,0.0
3032,20120123,0.0
3033,20120124,0.0
3034,20120125,0.0
3035,20120126,0.0
3036,20120127,0.0
3037,20120130,0.0
3038,20120131,0.0
3039,20120201,0.0
3040,20120202,0.0
3041,20120203,0.0
3042,20120206,0.0
3043,20120207,0.0
3044,20120208,0.0
3045,20120209,0.0
3046,20120210,0.0
3047,20120213,0.0
3048,20120214,0.0
3049,20120215,0.0
3050,20120216,0.0
3051,20120217,0.0
3052,20120221,0.0
3053,20120222,0.0
3054,20120223,0.0
3055,20120224,0.0
3056,20120227,0.0
3057,20120228,0.0
3058,20120229,0.0
3059,20120301,0.0
3060,20120302,0.0
3061,20120305,0.0
3062,20120306,0.0
3063,20120307,0.0
3064,20120308,0.0
3065,20120309,0.0
3066,20120312,0.0
3067,20120313,0.0
3068,20120314,0.0
3069,20120315,0.0
3070,20120316,0.0
3071,20120319,0.0
3072,20120320,0.0
3073,20120321,0.0
3074,20120322,0.0
3075,20120323,0.0
3076,20120326,0.0
3077,20120327,0.0
3078,20120328,0.0
3079,20120329,0.0
3080,20120330,0.0
3081,20120402,0.0
3082,20120403,0.0
3083,20120404,0.0
3084,20120405,0.0
3085,20120409,0.0
3086,20120410,0.0
3087,20120411,0.0
3088,20120412,0.0
3089,20120413,0.0
3090,20120416,0.0
3091,20120417,0.0
3092,20120418,0.0
3093,20120419,0.0
3094,20120420,0.0
3095,20120423,0.0
3096,20120424,0.0
3097,20120425,0.0
3098,20120426,0.0
3099,20120427,0.0
3100,20120430,0.0
3101,20120501,0.0
3102,20120502,0.0
3103,20120503,0.0
3104,20120504,0.0
3105,20120507,0.0
3106,20120508,0.0
3107,20120509,0.0
3108,20120510,0.0
3109,20120511,0.0
3110,20120514,0.0
3111,20120515,0.0
3112,20120516,0.0
3113,20120517,0.0
3114,20120518,0.0
3115,20120521,0.0
3116,20120522,0.0
3117,20120523,0.0
3118,20120524,0.0
3119,20120525,0.0
3120,20120529,0.0
3121,20120530,0.0
3122,20120531,0.0
3123,20120601,0.0
3124,20120604,0.0
3125,20120605,0.0
3126,20120606,0.0
3127,20120607,0.0
3128,20120608,0.0
3129,20120611,0.0
3130,20120612,0.0
3131,20120613,0.0
3132,20120614,0.0
3133,20120615,0.0
3134,20120618,0.0
3135,20120619,0.0
3136,20120620,0.0
3137,20120621,0.0
3138,20120622,0.0
3139,20120625,0.0
3140,20120626,0.0
3141,20120627,0.0
3142,20120628,0.0
3143,20120629,0.0
3144,20120702,0.0
3145,20120703,0.0
3146,20120705,0.0
3147,20120706,0.0
3148,20120709,0.0
3149,20120710,0.0
3150,20120711,0.0
3151,20120712,0.0
3152,20120713,0.0
3153,20120716,0.0
3154,20120717,0.0
3155,20120718,0.0
3156,20120719,0.0
3157,20120720,0.0
3158,20120723,0.0
3159,20120724,0.0
3160,20120725,0.0
3161,20120726,0.0
3162,20120727,0.0
3163,20120730,0.0
3164,20120731,0.0
3165,20120801,0.0
3166,20120802,0.0
3167,20120803,0.0
3168,20120806,0.0
3169,20120807,0.0
3170,20120808,0.0
3171,20120809,0.0
3172,20120810,0.0
3173,20120813,0.0
3174,20120814,0.0
3175,20120815,0.0
3176,20120816,0.0
3177,20120817,0.0
3178,20120820,0.0
3179,20120821,0.0
3180,20120822,0.0
3181,20120823,0.0
3182,20120824,0.0
3183,20120827,0.0
3184,20120828,0.0
3185,20120829,0.0
3186,20120830,0.0
3187,20120831,0.0
3188,20120904,0.0
3189,20120905,0.0
3190,20120906,0.0
3191,20120907,0.0
3192,20120910,0.0
3193,20120911,0.0
3194,20120912,0.0
3195,20120913,0.0
3196,20120914,0.0
3197,20120917,0.0
3198,20120918,0.0
3199,20120919,0.0
3200,20120920,0.0
3201,20120921,0.0
3202,20120924,0.0
3203,20120925,0.0
3204,20120926,0.0
3205,20120927,0.0
3206,20120928,0.0
3207,20121001,0.0
3208,20121002,0.0
3209,20121003,0.0
3210,20121004,0.0
3211,20121005,0.0
3212,20121008,0.0
3213,20121009,0.0
3214,20121010,0.0
3215,20121011,0.0
3216,20121012,0.0
3217,20121015,0.0
3218,20121016,0.0
3219,20121017,0.0
3220,20121018,0.0
3221,20121019,0.0
3222,20121022,0.0
3223,20121023,0.0
3224,20121024,0.0
3225,20121025,0.0
3226,20121026,0.0
3227,20121031,0.0
3228,20121101,0.0
3229,20121102,0.0
3230,20121105,0.0
3231,20121106,0.0
3232,20121107,0.0
3233,20121108,0.0
3234,20121109,0.0
3235,20121112,0.0
3236,20121113,0.0
3237,20121114,0.0
3238,20121115,0.0
3239,20121116,0.0
3240,20121119,0.0
3241,20121120,0.0
3242,20121121,0.0
3243,20121123,0.0
3244,20121126,0.0
3245,20121127,0.0
3246,20121128,0.0
3247,20121129,0.0
3248,20121130,0.0
3249,20121203,0.0
3250,20121204,0.0
3251,20121205,0.0
3252,20121206,0.0
3253,20121207,0.0
3254,20121210,0.0
3255,20121211,0.0
3256,20121212,0.0
3257,20121213,0.0
3258,20121214,0.0
3259,20121217,0.0
3260,20121218,0.0
3261,20121219,0.0
3262,20121220,0.0
3263,20121221,0.0
3264,20121224,0.0
3265,20121226,0.0
3266,20121227,0.0
3267,20121228,0.0
3268,20121231,0.0
3269,20130102,0.0
3270,20130103,0.0
3271,20130104,0.0
3272,20130107,0.0
3273,20130108,0.0
3274,20130109,0.0
3275,20130110,0.0
3276,20130111,0.0
3277,20130114,0.0
3278,20130115,0.0
3279,20130116,0.0
3280,20130117,0.0
3281,20130118,0.0
3282,20130122,0.0
3283,20130123,0.0
3284,20130124,0.0
3285,20130125,0.0
3286,20130128,0.0
3287,20130129,0.0
3288,20130130,0.0
3289,20130131,0.0
3290,20130201,0.0
3291,20130204,0.0
3292,20130205,0.0
3293,20130206,0.0
3294,20130207,0.0
3295,20130208,0.0
3296,20130211,0.0
3297,20130212,0.0
3298,20130213,0.0
3299,20130214,0.0
3300,20130215,0.0
3301,20130219,0.0
3302,20130220,0.0
3303,20130221,0.0
3304,20130222,0.0
3305,20130225,0.0
3306,20130226,0.0
3307,20130227,0.0
3308,20130228,0.0
3309,20130301,0.0
3310,20130304,0.0
3311,20130305,0.0
3312,20130306,0.0
3313,20130307,0.0
3314,20130308,0.0
3315,20130311,0.0
3316,20130312,0.0
3317,20130313,0.0
3318,20130314,0.0
3319,20130315,0.0
3320,20130318,0.0
3321,20130319,0.0
3322,20130320,0.0
3323,20130321,0.0
3324,20130322,0.0
3325,20130325,0.0
3326,20130326,0.0
3327,20130327,0.0
3328,20130328,0.0
3329,20130401,0.0
3330,20130402,0.0
3331,20130403,0.0
3332,20130404,0.0
3333,20130405,0.0
3334,20130408,0.0
3335,20130409,0.0
3336,20130410,0.0
3337,20130411,0.0
3338,20130412,0.0
3339,20130415,0.0
3340,20130416,0.0
3341,20130417,0.0
3342,20130418,0.0
3343,20130419,0.0
3344,20130422,0.0
3345,20130423,0.0
3346,20130424,0.0
3347,20130425,0.0
3348,20130426,0.0
3349,20130429,0.0
3350,20130430,0.0
3351,20130501,0.0
3352,20130502,0.0
3353,20130503,0.0
3354,20130506,0.0
3355,20130507,0.0
3356,20130508,0.0
3357,20130509,0.0
3358,20130510,0.0
3359,20130513,0.0
3360,20130514,0.0
3361,20130515,0.0
3362,20130516,0.0
3363,20130517,0.0
3364,20130520,0.0
3365,20130521,0.0
3366,20130522,0.0
3367,20130523,0.0
3368,20130524,0.0
3369,20130528,0.0
3370,20130529,0.0
3371,20130530,0.0
3372,20130531,0.0
3373,20130603,0.0
3374,20130604,0.0
3375,20130605,0.0
3376,20130606,0.0
3377,20130607,0.0
3378,20130610,0.0
3379,20130611,0.0
3380,20130612,0.0
3381,20130613,0.0
3382,20130614,0.0
3383,20130617,0.0
3384,20130618,0.0
3385,20130619,0.0
3386,20130620,0.0
3387,20130621,0.0
3388,20130624,0.0
3389,20130625,0.0
3390,20130626,0.0
3391,20130627,0.0
3392,20130628,0.0
3393,20130701,0.0
3394,20130702,0.0
3395,20130703,0.0
3396,20130705,0.0
3397,20130708,0.0
3398,20130709,0.0
3399,20130710,0.0
3400,20130711,0.0
3401,20130712,0.0
3402,20130715,0.0
3403,20130716,0.0
3404,20130717,0.0
3405,20130718,0.0
3406,20130719,0.0
3407,20130722,0.0
3408,20130723,0.0
3409,20130724,0.0
3410,20130725,0.0
3411,20130726,0.0
3412,20130729,0.0
3413,20130730,0.0
3414,20130731,0.0
3415,20130801,0.0
3416,20130802,0.0
3417,20130805,0.0
3418,20130806,0.0
3419,20130807,0.0
3420,20130808,0.0
3421,20130809,0.0
3422,20130812,0.0
3423,20130813,0.0
3424,20130814,0.0
3425,20130815,0.0
3426,20130816,0.0
3427,20130819,0.0
3428,20130820,0.0
3429,20130821,0.0
3430,20130822,0.0
3431,20130823,0.0
3432,20130826,0.0
3433,20130827,0.0
3434,20130828,0.0
3435,20130829,0.0
3436,20130830,0.0
3437,20130903,0.0
3438,20130904,0.0
3439,20130905,0.0
3440,20130906,0.0
3441,20130909,0.0
3442,20130910,0.0
3443,20130911,0.0
3444,20130912,0.0
3445,20130913,0.0
3446,20130916,0.0
3447,20130917,0.0
3448,20130918,0.0
3449,20130919,0.0
3450,20130920,0.0
3451,20130923,0.0
3452,20130924,0.0
3453,20130925,0.0
3454,20130926,0.0
3455,20130927,0.0
3456,20130930,0.0
3457,20131001,0.0
3458,20131002,0.0
3459,20131003,0.0
3460,20131004,0.0
3461,20131007,0.0
3462,20131008,0.0
3463,20131009,0.0
3464,20131010,0.0
3465,20131011,0.0
3466,20131014,0.0
3467,20131015,0.0
3468,20131016,0.0
3469,20131017,0.0
3470,20131018,0.0
3471,20131021,0.0
3472,20131022,0.0
3473,20131023,0.0
3474,20131024,0.0
3475,20131025,0.0
3476,20131028,0.0
3477,20131029,0.0
3478,20131030,0.0
3479,20131031,0.0
3480,20131101,0.0
3481,20131104,0.0
3482,20131105,0.0
3483,20131106,0.0
3484,20131107,0.0
3485,20131108,0.0
3486,20131111,0.0
3487,20131112,0.0
3488,20131113,0.0
3489,20131114,0.0
3490,20131115,0.0
3491,20131118,0.0
3492,20131119,0.0
3493,20131120,0.0
3494,20131121,0.0
3495,20131122,0.0
3496,20131125,0.0
3497,20131126,0.0
3498,20131127,0.0
3499,20131129,0.0
3500,20131202,0.0
3501,20131203,0.0
3502,20131204,0.0
3503,20131205,0.0
3504,20131206,0.0
3505,20131209,0.0
3506,20131210,0.0
3507,20131211,0.0
3508,20131212,0.0
3509,20131213,0.0
3510,20131216,0.0
3511,20131217,0.0
3512,20131218,0.0
3513,20131219,0.0
3514,20131220,0.0
3515,20131223,0.0
3516,20131224,0.0
3517,20131226,0.0
3518,20131227,0.0
3519,20131230,0.0
3520,20131231,0.0
3521,20140102,0.0
3522,20140103,0.0
3523,20140106,0.0
3524,20140107,0.0
3525,20140108,0.0
3526,20140109,0.0
3527,20140110,0.0
3528,20140113,0.0
3529,20140114,0.0
3530,20140115,0.0
3531,20140116,0.0
3532,20140117,0.0
3533,20140121,0.0
3534,20140122,0.0
3535,20140123,0.0
3536,20140124,0.0
3537,20140127,0.0
3538,20140128,0.0
3539,20140129,0.0
3540,20140130,0.0
3541,20140131,0.0
3542,20140203,0.0
3543,20140204,0.0
3544,20140205,0.0
3545,20140206,0.0
3546,20140207,0.0
3547,20140210,0.0
3548,20140211,0.0
